ID,Individuo,I,x,f(x)
53,010100,20,0.9047619047619047,0.8056681612936524
54,100110,38,2.6190476190476186,6.545969074049677
55,100111,39,2.714285714285714,7.018462502487046
56,101100,44,3.19047619047619,9.612612865986414
57,000000,0,-1.0,1.0174524064372834
58,001101,13,0.23809523809523814,0.05645376792074591
59,011100,28,1.6666666666666665,2.6969868923802456
60,100000,32,2.0476190476190474,4.042936662898632
61,000110,6,-0.4285714285714286,0.18504733091468567
62,011000,24,1.2857142857142856,1.6159697304497915
63,011001,25,1.380952380952381,1.8610703876845358
64,010110,22,1.095238095238095,1.1766179378190775
65,000000,0,-1.0,1.0174524064372834
66,110101,53,4.0476190476190474,15.226801622491495
67,011101,29,1.7619047619047619,3.0088627253432194
68,100010,34,2.238095238095238,4.81345509078861
69,000110,6,-0.4285714285714286,0.18504733091468567
70,010100,20,0.9047619047619047,0.8056681612936524
71,010110,22,1.095238095238095,1.1766179378190775
72,000111,7,-0.33333333333333337,0.11175752570611044
73,000100,4,-0.6190476190476191,0.38736034312017886
74,000110,6,-0.4285714285714286,0.18504733091468567
75,000010,2,-0.8095238095238095,0.6645875362570834
76,100100,36,2.4285714285714284,5.648039789102246
77,010100,20,0.9047619047619047,0.8056681612936524
78,000100,4,-0.6190476190476191,0.38736034312017886
79,010001,17,0.6190476190476191,0.37907956617687333
80,101100,44,3.19047619047619,9.612612865986414
81,000100,4,-0.6190476190476191,0.38736034312017886
82,100101,37,2.5238095238095237,6.089131450525736
83,010001,17,0.6190476190476191,0.37907956617687333
84,010100,20,0.9047619047619047,0.8056681612936524
85,010101,21,1.0,0.9825475935627165
86,101100,44,3.19047619047619,9.612612865986414
87,000010,2,-0.8095238095238095,0.6645875362570834
88,100100,36,2.4285714285714284,5.648039789102246
89,000010,2,-0.8095238095238095,0.6645875362570834
90,001100,12,0.1428571428571428,0.020357279083275916
91,000100,4,-0.6190476190476191,0.38736034312017886
92,101101,45,3.2857142857142856,10.177149163244945
93,000001,1,-0.9047619047619048,0.8315200473231276
94,000100,4,-0.6190476190476191,0.38736034312017886
95,000111,7,-0.33333333333333337,0.11175752570611044
96,011100,28,1.6666666666666665,2.6969868923802456
97,010001,17,0.6190476190476191,0.37907956617687333
98,001110,14,0.33333333333333326,0.11046469651611175
99,000101,5,-0.5238095238095238,0.27688478660484844
100,001110,14,0.33333333333333326,0.11046469651611175
101,000000,0,-1.0,1.0174524064372834
102,101110,46,3.3809523809523805,10.756710852691842
103,111110,62,4.904761904761904,21.999848898615625
104,011001,25,1.380952380952381,1.8610703876845358
105,000000,0,-1.0,1.0174524064372834
106,001100,12,0.1428571428571428,0.020357279083275916
107,000110,6,-0.4285714285714286,0.18504733091468567
108,100000,32,2.0476190476190474,4.042936662898632
109,000101,5,-0.5238095238095238,0.27688478660484844
110,000100,4,-0.6190476190476191,0.38736034312017886
111,010100,20,0.9047619047619047,0.8056681612936524
112,000111,7,-0.33333333333333337,0.11175752570611044
113,000000,0,-1.0,1.0174524064372834
114,000110,6,-0.4285714285714286,0.18504733091468567
115,000101,5,-0.5238095238095238,0.27688478660484844
116,000010,2,-0.8095238095238095,0.6645875362570834
117,000000,0,-1.0,1.0174524064372834
118,101100,44,3.19047619047619,9.612612865986414
119,000000,0,-1.0,1.0174524064372834
120,011100,28,1.6666666666666665,2.6969868923802456
121,001100,12,0.1428571428571428,0.020357279083275916
122,111010,58,4.523809523809524,18.850720869283407
123,000100,4,-0.6190476190476191,0.38736034312017886
124,110001,49,3.666666666666666,12.584648915046454
125,000100,4,-0.6190476190476191,0.38736034312017886
126,110100,52,3.9523809523809526,14.544579096795166
127,000100,4,-0.6190476190476191,0.38736034312017886
128,100100,36,2.4285714285714284,5.648039789102246
129,000111,7,-0.33333333333333337,0.11175752570611044
130,100110,38,2.6190476190476186,6.545969074049677
131,000100,4,-0.6190476190476191,0.38736034312017886
132,000000,0,-1.0,1.0174524064372834
133,000100,4,-0.6190476190476191,0.38736034312017886
134,001100,12,0.1428571428571428,0.020357279083275916
135,000101,5,-0.5238095238095238,0.27688478660484844
136,100100,36,2.4285714285714284,5.648039789102246
137,010110,22,1.095238095238095,1.1766179378190775
138,000100,4,-0.6190476190476191,0.38736034312017886
139,010110,22,1.095238095238095,1.1766179378190775
140,111100,60,4.7142857142857135,20.397925643699594
141,000100,4,-0.6190476190476191,0.38736034312017886
142,101010,42,3.0,8.528976393813505
143,011110,30,1.8571428571428568,3.337206502312616
144,100100,36,2.4285714285714284,5.648039789102246
145,000101,5,-0.5238095238095238,0.27688478660484844
146,001100,12,0.1428571428571428,0.020357279083275916
147,000111,7,-0.33333333333333337,0.11175752570611044
148,001000,8,-0.23809523809523814,0.05692491688651036
149,010101,21,1.0,0.9825475935627165
150,100010,34,2.238095238095238,4.81345509078861
151,001101,13,0.23809523809523814,0.05645376792074591
152,101101,45,3.2857142857142856,10.177149163244945
153,011001,25,1.380952380952381,1.8610703876845358
154,101000,40,2.8095238095238093,7.506521601545266
155,001000,8,-0.23809523809523814,0.05692491688651036
156,000010,2,-0.8095238095238095,0.6645875362570834
157,111001,57,4.428571428571428,18.097861591499424
158,000000,0,-1.0,1.0174524064372834
159,001001,9,-0.1428571428571429,0.020459047447336322
160,110101,53,4.0476190476190474,15.226801622491495
161,011011,27,1.5714285714285712,2.401669329234637
162,101001,41,2.9047619047619047,8.010056260657452
163,011010,26,1.4761904761904763,2.123000376292874
164,100100,36,2.4285714285714284,5.648039789102246
165,010001,17,0.6190476190476191,0.37907956617687333
166,001011,11,0.04761904761904745,0.002265689095074959
167,001010,10,-0.04761904761904767,0.002269458297215279
168,000101,5,-0.5238095238095238,0.27688478660484844
169,001100,12,0.1428571428571428,0.020357279083275916
170,000001,1,-0.9047619047619048,0.8315200473231276
171,000001,1,-0.9047619047619048,0.8315200473231276
172,101001,41,2.9047619047619047,8.010056260657452
173,110010,50,3.761904761904762,13.22341296515159
174,000101,5,-0.5238095238095238,0.27688478660484844
175,011001,25,1.380952380952381,1.8610703876845358
176,101001,41,2.9047619047619047,8.010056260657452
177,011001,25,1.380952380952381,1.8610703876845358
178,101100,44,3.19047619047619,9.612612865986414
179,110000,48,3.571428571428571,11.960550634631987
180,001001,9,-0.1428571428571429,0.020459047447336322
181,011101,29,1.7619047619047619,3.0088627253432194
182,101001,41,2.9047619047619047,8.010056260657452
183,001010,10,-0.04761904761904767,0.002269458297215279
184,101001,41,2.9047619047619047,8.010056260657452
185,001001,9,-0.1428571428571429,0.020459047447336322
186,001010,10,-0.04761904761904767,0.002269458297215279
187,001001,9,-0.1428571428571429,0.020459047447336322
188,110101,53,4.0476190476190474,15.226801622491495
189,001001,9,-0.1428571428571429,0.020459047447336322
190,000001,1,-0.9047619047619048,0.8315200473231276
191,000111,7,-0.33333333333333337,0.11175752570611044
192,011001,25,1.380952380952381,1.8610703876845358
193,011001,25,1.380952380952381,1.8610703876845358
194,001011,11,0.04761904761904745,0.002265689095074959
195,011101,29,1.7619047619047619,3.0088627253432194
196,000111,7,-0.33333333333333337,0.11175752570611044
197,001010,10,-0.04761904761904767,0.002269458297215279
198,111001,57,4.428571428571428,18.097861591499424
199,001001,9,-0.1428571428571429,0.020459047447336322
200,011001,25,1.380952380952381,1.8610703876845358
201,000011,3,-0.7142857142857143,0.5165644462221506
202,001000,8,-0.23809523809523814,0.05692491688651036
203,000110,6,-0.4285714285714286,0.18504733091468567
204,101001,41,2.9047619047619047,8.010056260657452
205,000101,5,-0.5238095238095238,0.27688478660484844
206,001001,9,-0.1428571428571429,0.020459047447336322
207,000011,3,-0.7142857142857143,0.5165644462221506
208,011101,29,1.7619047619047619,3.0088627253432194
209,001011,11,0.04761904761904745,0.002265689095074959
210,001100,12,0.1428571428571428,0.020357279083275916
211,000001,1,-0.9047619047619048,0.8315200473231276
212,000011,3,-0.7142857142857143,0.5165644462221506
213,011101,29,1.7619047619047619,3.0088627253432194
214,101000,40,2.8095238095238093,7.506521601545266
215,001001,9,-0.1428571428571429,0.020459047447336322
216,011100,28,1.6666666666666665,2.6969868923802456
217,011011,27,1.5714285714285712,2.401669329234637
218,001100,12,0.1428571428571428,0.020357279083275916
219,001011,11,0.04761904761904745,0.002265689095074959
220,101001,41,2.9047619047619047,8.010056260657452
221,011000,24,1.2857142857142856,1.6159697304497915
222,100001,33,2.142857142857143,4.42014247526177
223,001101,13,0.23809523809523814,0.05645376792074591
224,100000,32,2.0476190476190474,4.042936662898632
225,001101,13,0.23809523809523814,0.05645376792074591
226,100011,35,2.333333333333333,5.22278426902931
227,111101,61,4.809523809523809,21.192092176536686
228,001000,8,-0.23809523809523814,0.05692491688651036
229,001100,12,0.1428571428571428,0.020357279083275916
230,001001,9,-0.1428571428571429,0.020459047447336322
231,001001,9,-0.1428571428571429,0.020459047447336322
232,100101,37,2.5238095238095237,6.089131450525736
233,000001,1,-0.9047619047619048,0.8315200473231276
234,011101,29,1.7619047619047619,3.0088627253432194
235,001001,9,-0.1428571428571429,0.020459047447336322
236,111111,63,5.0,22.821106431308547
237,001101,13,0.23809523809523814,0.05645376792074591
238,111001,57,4.428571428571428,18.097861591499424
239,111100,60,4.7142857142857135,20.397925643699594
240,101000,40,2.8095238095238093,7.506521601545266
241,001101,13,0.23809523809523814,0.05645376792074591
242,000000,0,-1.0,1.0174524064372834
243,001011,11,0.04761904761904745,0.002265689095074959
244,001001,9,-0.1428571428571429,0.020459047447336322
245,010110,22,1.095238095238095,1.1766179378190775
246,101100,44,3.19047619047619,9.612612865986414
247,001001,9,-0.1428571428571429,0.020459047447336322
248,001100,12,0.1428571428571428,0.020357279083275916
249,001000,8,-0.23809523809523814,0.05692491688651036
250,111100,60,4.7142857142857135,20.397925643699594
251,001000,8,-0.23809523809523814,0.05692491688651036
252,011110,30,1.8571428571428568,3.337206502312616
253,010010,18,0.7142857142857142,0.5038437170431554
254,001100,12,0.1428571428571428,0.020357279083275916
255,010100,20,0.9047619047619047,0.8056681612936524
256,101101,45,3.2857142857142856,10.177149163244945
257,011110,30,1.8571428571428568,3.337206502312616
258,101001,41,2.9047619047619047,8.010056260657452
259,011100,28,1.6666666666666665,2.6969868923802456
260,000110,6,-0.4285714285714286,0.18504733091468567
261,011000,24,1.2857142857142856,1.6159697304497915
262,000110,6,-0.4285714285714286,0.18504733091468567
263,000100,4,-0.6190476190476191,0.38736034312017886
264,001110,14,0.33333333333333326,0.11046469651611175
265,001100,12,0.1428571428571428,0.020357279083275916
266,000100,4,-0.6190476190476191,0.38736034312017886
267,000001,1,-0.9047619047619048,0.8315200473231276
268,110101,53,4.0476190476190474,15.226801622491495
269,000100,4,-0.6190476190476191,0.38736034312017886
270,111010,58,4.523809523809524,18.850720869283407
271,001100,12,0.1428571428571428,0.020357279083275916
272,111001,57,4.428571428571428,18.097861591499424
273,011100,28,1.6666666666666665,2.6969868923802456
274,100010,34,2.238095238095238,4.81345509078861
275,100001,33,2.142857142857143,4.42014247526177
276,000100,4,-0.6190476190476191,0.38736034312017886
277,001100,12,0.1428571428571428,0.020357279083275916
278,111101,61,4.809523809523809,21.192092176536686
279,011110,30,1.8571428571428568,3.337206502312616
280,101000,40,2.8095238095238093,7.506521601545266
281,001010,10,-0.04761904761904767,0.002269458297215279
282,111100,60,4.7142857142857135,20.397925643699594
283,001101,13,0.23809523809523814,0.05645376792074591
284,011100,28,1.6666666666666665,2.6969868923802456
285,001100,12,0.1428571428571428,0.020357279083275916
286,000001,1,-0.9047619047619048,0.8315200473231276
287,010101,21,1.0,0.9825475935627165
288,001110,14,0.33333333333333326,0.11046469651611175
289,011001,25,1.380952380952381,1.8610703876845358
290,001110,14,0.33333333333333326,0.11046469651611175
291,010001,17,0.6190476190476191,0.37907956617687333
292,001100,12,0.1428571428571428,0.020357279083275916
293,001100,12,0.1428571428571428,0.020357279083275916
294,101010,42,3.0,8.528976393813505
295,001000,8,-0.23809523809523814,0.05692491688651036
296,010100,20,0.9047619047619047,0.8056681612936524
297,001100,12,0.1428571428571428,0.020357279083275916
298,001000,8,-0.23809523809523814,0.05692491688651036
299,000010,2,-0.8095238095238095,0.6645875362570834
300,101100,44,3.19047619047619,9.612612865986414
301,001101,13,0.23809523809523814,0.05645376792074591
302,000100,4,-0.6190476190476191,0.38736034312017886
303,010100,20,0.9047619047619047,0.8056681612936524
304,011111,31,1.952380952380952,3.6819279128853872
305,101111,47,3.4761904761904763,11.351207983562364
306,000110,6,-0.4285714285714286,0.18504733091468567
307,000101,5,-0.5238095238095238,0.27688478660484844
308,001010,10,-0.04761904761904767,0.002269458297215279
309,001000,8,-0.23809523809523814,0.05692491688651036
310,101011,43,3.095238095238095,9.063191940391086
311,001000,8,-0.23809523809523814,0.05692491688651036
312,011100,28,1.6666666666666665,2.6969868923802456
313,001110,14,0.33333333333333326,0.11046469651611175
314,011100,28,1.6666666666666665,2.6969868923802456
315,001101,13,0.23809523809523814,0.05645376792074591
316,110100,52,3.9523809523809526,14.544579096795166
317,011000,24,1.2857142857142856,1.6159697304497915
318,100100,36,2.4285714285714284,5.648039789102246
319,111101,61,4.809523809523809,21.192092176536686
320,100100,36,2.4285714285714284,5.648039789102246
321,001101,13,0.23809523809523814,0.05645376792074591
322,100111,39,2.714285714285714,7.018462502487046
323,001100,12,0.1428571428571428,0.020357279083275916
324,000000,0,-1.0,1.0174524064372834
325,011101,29,1.7619047619047619,3.0088627253432194
326,100100,36,2.4285714285714284,5.648039789102246
327,010101,21,1.0,0.9825475935627165
328,001100,12,0.1428571428571428,0.020357279083275916
329,011101,29,1.7619047619047619,3.0088627253432194
330,101110,46,3.3809523809523805,10.756710852691842
331,001100,12,0.1428571428571428,0.020357279083275916
332,101111,47,3.4761904761904763,11.351207983562364
333,011100,28,1.6666666666666665,2.6969868923802456
334,011111,31,1.952380952380952,3.6819279128853872
335,001101,13,0.23809523809523814,0.05645376792074591
336,001100,12,0.1428571428571428,0.020357279083275916
337,001000,8,-0.23809523809523814,0.05692491688651036
338,001011,11,0.04761904761904745,0.002265689095074959
339,010110,22,1.095238095238095,1.1766179378190775
340,100100,36,2.4285714285714284,5.648039789102246
341,001000,8,-0.23809523809523814,0.05692491688651036
342,000001,1,-0.9047619047619048,0.8315200473231276
343,010000,16,0.5238095238095237,0.27186804786227164
344,111000,56,4.333333333333333,17.358950428892644
345,011000,24,1.2857142857142856,1.6159697304497915
346,010010,18,0.7142857142857142,0.5038437170431554
347,010010,18,0.7142857142857142,0.5038437170431554
348,010000,16,0.5238095238095237,0.27186804786227164
349,010000,16,0.5238095238095237,0.27186804786227164
350,110101,53,4.0476190476190474,15.226801622491495
351,101011,43,3.095238095238095,9.063191940391086
352,110000,48,3.571428571428571,11.960550634631987
353,010010,18,0.7142857142857142,0.5038437170431554
354,010100,20,0.9047619047619047,0.8056681612936524
355,010010,18,0.7142857142857142,0.5038437170431554
356,010000,16,0.5238095238095237,0.27186804786227164
357,000100,4,-0.6190476190476191,0.38736034312017886
358,010010,18,0.7142857142857142,0.5038437170431554
359,010000,16,0.5238095238095237,0.27186804786227164
360,000100,4,-0.6190476190476191,0.38736034312017886
361,010101,21,1.0,0.9825475935627165
362,110001,49,3.666666666666666,12.584648915046454
363,010000,16,0.5238095238095237,0.27186804786227164
364,011100,28,1.6666666666666665,2.6969868923802456
365,011111,31,1.952380952380952,3.6819279128853872
366,111000,56,4.333333333333333,17.358950428892644
367,010000,16,0.5238095238095237,0.27186804786227164
368,100100,36,2.4285714285714284,5.648039789102246
369,010100,20,0.9047619047619047,0.8056681612936524
370,111001,57,4.428571428571428,18.097861591499424
371,010000,16,0.5238095238095237,0.27186804786227164
372,111010,58,4.523809523809524,18.850720869283407
373,000100,4,-0.6190476190476191,0.38736034312017886
374,001010,10,-0.04761904761904767,0.002269458297215279
375,011100,28,1.6666666666666665,2.6969868923802456
376,001100,12,0.1428571428571428,0.020357279083275916
377,000001,1,-0.9047619047619048,0.8315200473231276
378,011001,25,1.380952380952381,1.8610703876845358
379,010101,21,1.0,0.9825475935627165
380,011010,26,1.4761904761904763,2.123000376292874
381,011010,26,1.4761904761904763,2.123000376292874
382,010001,17,0.6190476190476191,0.37907956617687333
383,000101,5,-0.5238095238095238,0.27688478660484844
384,011010,26,1.4761904761904763,2.123000376292874
385,010000,16,0.5238095238095237,0.27186804786227164
386,101010,42,3.0,8.528976393813505
387,011001,25,1.380952380952381,1.8610703876845358
388,010000,16,0.5238095238095237,0.27186804786227164
389,010000,16,0.5238095238095237,0.27186804786227164
390,011100,28,1.6666666666666665,2.6969868923802456
391,010000,16,0.5238095238095237,0.27186804786227164
392,100010,34,2.238095238095238,4.81345509078861
393,010101,21,1.0,0.9825475935627165
394,000000,0,-1.0,1.0174524064372834
395,010000,16,0.5238095238095237,0.27186804786227164
396,010111,23,1.1904761904761902,1.3877887837068057
397,010010,18,0.7142857142857142,0.5038437170431554
398,000000,0,-1.0,1.0174524064372834
399,010010,18,0.7142857142857142,0.5038437170431554
400,000001,1,-0.9047619047619048,0.8315200473231276
401,000000,0,-1.0,1.0174524064372834
402,111000,56,4.333333333333333,17.358950428892644
403,010011,19,0.8095238095238093,0.6460700601147984
404,011000,24,1.2857142857142856,1.6159697304497915
405,011100,28,1.6666666666666665,2.6969868923802456
406,010010,18,0.7142857142857142,0.5038437170431554
407,000001,1,-0.9047619047619048,0.8315200473231276
408,111010,58,4.523809523809524,18.850720869283407
409,010000,16,0.5238095238095237,0.27186804786227164
410,110000,48,3.571428571428571,11.960550634631987
411,001110,14,0.33333333333333326,0.11046469651611175
412,110100,52,3.9523809523809526,14.544579096795166
413,000101,5,-0.5238095238095238,0.27688478660484844
414,110010,50,3.761904761904762,13.22341296515159
415,010000,16,0.5238095238095237,0.27186804786227164
416,000000,0,-1.0,1.0174524064372834
417,000000,0,-1.0,1.0174524064372834
418,010100,20,0.9047619047619047,0.8056681612936524
419,010100,20,0.9047619047619047,0.8056681612936524
420,100001,33,2.142857142857143,4.42014247526177
421,000001,1,-0.9047619047619048,0.8315200473231276
422,010000,16,0.5238095238095237,0.27186804786227164
423,000000,0,-1.0,1.0174524064372834
424,111110,62,4.904761904761904,21.999848898615625
425,000101,5,-0.5238095238095238,0.27688478660484844
426,011011,27,1.5714285714285712,2.401669329234637
427,011110,30,1.8571428571428568,3.337206502312616
428,100010,34,2.238095238095238,4.81345509078861
429,000101,5,-0.5238095238095238,0.27688478660484844
430,011000,24,1.2857142857142856,1.6159697304497915
431,000001,1,-0.9047619047619048,0.8315200473231276
432,010010,18,0.7142857142857142,0.5038437170431554
433,001000,8,-0.23809523809523814,0.05692491688651036
434,111000,56,4.333333333333333,17.358950428892644
435,010000,16,0.5238095238095237,0.27186804786227164
436,001000,8,-0.23809523809523814,0.05692491688651036
437,001000,8,-0.23809523809523814,0.05692491688651036
438,010010,18,0.7142857142857142,0.5038437170431554
439,010000,16,0.5238095238095237,0.27186804786227164
440,101101,45,3.2857142857142856,10.177149163244945
441,000011,3,-0.7142857142857143,0.5165644462221506
442,101000,40,2.8095238095238093,7.506521601545266
443,000100,4,-0.6190476190476191,0.38736034312017886
444,110001,49,3.666666666666666,12.584648915046454
445,010010,18,0.7142857142857142,0.5038437170431554
446,001001,9,-0.1428571428571429,0.020459047447336322
447,001100,12,0.1428571428571428,0.020357279083275916
448,010000,16,0.5238095238095237,0.27186804786227164
449,001100,12,0.1428571428571428,0.020357279083275916
450,011011,27,1.5714285714285712,2.401669329234637
451,001001,9,-0.1428571428571429,0.020459047447336322
452,100000,32,2.0476190476190474,4.042936662898632
453,010100,20,0.9047619047619047,0.8056681612936524
454,001000,8,-0.23809523809523814,0.05692491688651036
455,001001,9,-0.1428571428571429,0.020459047447336322
456,111000,56,4.333333333333333,17.358950428892644
457,011100,28,1.6666666666666665,2.6969868923802456
458,101000,40,2.8095238095238093,7.506521601545266
459,001000,8,-0.23809523809523814,0.05692491688651036
460,010000,16,0.5238095238095237,0.27186804786227164
461,011101,29,1.7619047619047619,3.0088627253432194
462,101000,40,2.8095238095238093,7.506521601545266
463,011000,24,1.2857142857142856,1.6159697304497915
464,101010,42,3.0,8.528976393813505
465,001010,10,-0.04761904761904767,0.002269458297215279
466,001000,8,-0.23809523809523814,0.05692491688651036
467,000110,6,-0.4285714285714286,0.18504733091468567
468,011000,24,1.2857142857142856,1.6159697304497915
469,001001,9,-0.1428571428571429,0.020459047447336322
470,000000,0,-1.0,1.0174524064372834
471,011111,31,1.952380952380952,3.6819279128853872
472,001000,8,-0.23809523809523814,0.05692491688651036
473,011011,27,1.5714285714285712,2.401669329234637
474,101101,45,3.2857142857142856,10.177149163244945
475,001101,13,0.23809523809523814,0.05645376792074591
476,101010,42,3.0,8.528976393813505
477,001000,8,-0.23809523809523814,0.05692491688651036
478,101011,43,3.095238095238095,9.063191940391086
479,011000,24,1.2857142857142856,1.6159697304497915
480,011001,25,1.380952380952381,1.8610703876845358
481,000000,0,-1.0,1.0174524064372834
482,101010,42,3.0,8.528976393813505
483,000001,1,-0.9047619047619048,0.8315200473231276
484,001100,12,0.1428571428571428,0.020357279083275916
485,011101,29,1.7619047619047619,3.0088627253432194
486,100010,34,2.238095238095238,4.81345509078861
487,000000,0,-1.0,1.0174524064372834
488,001010,10,-0.04761904761904767,0.002269458297215279
489,000010,2,-0.8095238095238095,0.6645875362570834
490,110101,53,4.0476190476190474,15.226801622491495
491,001000,8,-0.23809523809523814,0.05692491688651036
492,101000,40,2.8095238095238093,7.506521601545266
493,011000,24,1.2857142857142856,1.6159697304497915
494,001010,10,-0.04761904761904767,0.002269458297215279
495,011110,30,1.8571428571428568,3.337206502312616
496,001000,8,-0.23809523809523814,0.05692491688651036
497,001001,9,-0.1428571428571429,0.020459047447336322
498,101000,40,2.8095238095238093,7.506521601545266
499,010100,20,0.9047619047619047,0.8056681612936524
500,101000,40,2.8095238095238093,7.506521601545266
501,001000,8,-0.23809523809523814,0.05692491688651036
502,100100,36,2.4285714285714284,5.648039789102246
503,000100,4,-0.6190476190476191,0.38736034312017886
504,101011,43,3.095238095238095,9.063191940391086
505,001000,8,-0.23809523809523814,0.05692491688651036
506,000000,0,-1.0,1.0174524064372834
507,001011,11,0.04761904761904745,0.002265689095074959
508,001100,12,0.1428571428571428,0.020357279083275916
509,001100,12,0.1428571428571428,0.020357279083275916
510,100001,33,2.142857142857143,4.42014247526177
511,001101,13,0.23809523809523814,0.05645376792074591
512,010000,16,0.5238095238095237,0.27186804786227164
513,011101,29,1.7619047619047619,3.0088627253432194
514,100000,32,2.0476190476190474,4.042936662898632
515,001110,14,0.33333333333333326,0.11046469651611175
516,101111,47,3.4761904761904763,11.351207983562364
517,001000,8,-0.23809523809523814,0.05692491688651036
518,111100,60,4.7142857142857135,20.397925643699594
519,001000,8,-0.23809523809523814,0.05692491688651036
520,001101,13,0.23809523809523814,0.05645376792074591
521,101011,43,3.095238095238095,9.063191940391086
522,001000,8,-0.23809523809523814,0.05692491688651036
523,001011,11,0.04761904761904745,0.002265689095074959
524,011010,26,1.4761904761904763,2.123000376292874
525,001010,10,-0.04761904761904767,0.002269458297215279
526,010011,19,0.8095238095238093,0.6460700601147984
527,000101,5,-0.5238095238095238,0.27688478660484844
528,110010,50,3.761904761904762,13.22341296515159
529,011011,27,1.5714285714285712,2.401669329234637
530,101011,43,3.095238095238095,9.063191940391086
531,000011,3,-0.7142857142857143,0.5165644462221506
532,011110,30,1.8571428571428568,3.337206502312616
533,011101,29,1.7619047619047619,3.0088627253432194
534,001011,11,0.04761904761904745,0.002265689095074959
535,000010,2,-0.8095238095238095,0.6645875362570834
536,000011,3,-0.7142857142857143,0.5165644462221506
537,001110,14,0.33333333333333326,0.11046469651611175
538,000001,1,-0.9047619047619048,0.8315200473231276
539,001011,11,0.04761904761904745,0.002265689095074959
540,100001,33,2.142857142857143,4.42014247526177
541,010111,23,1.1904761904761902,1.3877887837068057
542,000000,0,-1.0,1.0174524064372834
543,011011,27,1.5714285714285712,2.401669329234637
544,101001,41,2.9047619047619047,8.010056260657452
545,011110,30,1.8571428571428568,3.337206502312616
546,101001,41,2.9047619047619047,8.010056260657452
547,010100,20,0.9047619047619047,0.8056681612936524
548,000010,2,-0.8095238095238095,0.6645875362570834
549,111111,63,5.0,22.821106431308547
550,111111,63,5.0,22.821106431308547
551,011010,26,1.4761904761904763,2.123000376292874
552,101011,43,3.095238095238095,9.063191940391086
553,111111,63,5.0,22.821106431308547
554,001010,10,-0.04761904761904767,0.002269458297215279
555,001011,11,0.04761904761904745,0.002265689095074959
556,001111,15,0.4285714285714284,0.18229960786082441
557,000001,1,-0.9047619047619048,0.8315200473231276
558,001011,11,0.04761904761904745,0.002265689095074959
559,001111,15,0.4285714285714284,0.18229960786082441
560,011011,27,1.5714285714285712,2.401669329234637
561,001011,11,0.04761904761904745,0.002265689095074959
562,001011,11,0.04761904761904745,0.002265689095074959
563,001011,11,0.04761904761904745,0.002265689095074959
564,001111,15,0.4285714285714284,0.18229960786082441
565,001011,11,0.04761904761904745,0.002265689095074959
566,101110,46,3.3809523809523805,10.756710852691842
567,011001,25,1.380952380952381,1.8610703876845358
568,011011,27,1.5714285714285712,2.401669329234637
569,000101,5,-0.5238095238095238,0.27688478660484844
570,001001,9,-0.1428571428571429,0.020459047447336322
571,001010,10,-0.04761904761904767,0.002269458297215279
