ID,Individuo,I,x,f(x)
307,000011,3,-0.7142857142857143,0.5165644462221506
308,000111,7,-0.33333333333333337,0.11175752570611044
309,010011,19,0.8095238095238093,0.6460700601147984
310,101001,41,2.9047619047619047,8.010056260657452
311,000010,2,-0.8095238095238095,0.6645875362570834
312,101011,43,3.095238095238095,9.063191940391086
313,010001,17,0.6190476190476191,0.37907956617687333
314,001111,15,0.4285714285714284,0.18229960786082441
315,000011,3,-0.7142857142857143,0.5165644462221506
316,010110,22,1.095238095238095,1.1766179378190775
317,000001,1,-0.9047619047619048,0.8315200473231276
318,010110,22,1.095238095238095,1.1766179378190775
319,000111,7,-0.33333333333333337,0.11175752570611044
320,010001,17,0.6190476190476191,0.37907956617687333
321,000110,6,-0.4285714285714286,0.18504733091468567
322,101011,43,3.095238095238095,9.063191940391086
323,000011,3,-0.7142857142857143,0.5165644462221506
324,100001,33,2.142857142857143,4.42014247526177
325,001001,9,-0.1428571428571429,0.020459047447336322
326,100010,34,2.238095238095238,4.81345509078861
327,000100,4,-0.6190476190476191,0.38736034312017886
328,110101,53,4.0476190476190474,15.226801622491495
329,000111,7,-0.33333333333333337,0.11175752570611044
330,101011,43,3.095238095238095,9.063191940391086
331,010011,19,0.8095238095238093,0.6460700601147984
332,010011,19,0.8095238095238093,0.6460700601147984
333,010111,23,1.1904761904761902,1.3877887837068057
334,000011,3,-0.7142857142857143,0.5165644462221506
335,010011,19,0.8095238095238093,0.6460700601147984
336,000101,5,-0.5238095238095238,0.27688478660484844
337,001011,11,0.04761904761904745,0.002265689095074959
338,000010,2,-0.8095238095238095,0.6645875362570834
339,001000,8,-0.23809523809523814,0.05692491688651036
340,101101,45,3.2857142857142856,10.177149163244945
341,001101,13,0.23809523809523814,0.05645376792074591
342,000010,2,-0.8095238095238095,0.6645875362570834
343,001111,15,0.4285714285714284,0.18229960786082441
344,000001,1,-0.9047619047619048,0.8315200473231276
345,100010,34,2.238095238095238,4.81345509078861
346,111111,63,5.0,22.821106431308547
347,101110,46,3.3809523809523805,10.756710852691842
348,001011,11,0.04761904761904745,0.002265689095074959
349,001011,11,0.04761904761904745,0.002265689095074959
350,001111,15,0.4285714285714284,0.18229960786082441
351,000111,7,-0.33333333333333337,0.11175752570611044
352,101000,40,2.8095238095238093,7.506521601545266
353,010010,18,0.7142857142857142,0.5038437170431554
354,001011,11,0.04761904761904745,0.002265689095074959
355,001011,11,0.04761904761904745,0.002265689095074959
356,001010,10,-0.04761904761904767,0.002269458297215279
357,001011,11,0.04761904761904745,0.002265689095074959
358,001101,13,0.23809523809523814,0.05645376792074591
359,001001,9,-0.1428571428571429,0.020459047447336322
360,101010,42,3.0,8.528976393813505
361,011011,27,1.5714285714285712,2.401669329234637
362,001011,11,0.04761904761904745,0.002265689095074959
363,000001,1,-0.9047619047619048,0.8315200473231276
364,111011,59,4.619047619047619,19.61743872070184
365,000001,1,-0.9047619047619048,0.8315200473231276
366,101010,42,3.0,8.528976393813505
367,000001,1,-0.9047619047619048,0.8315200473231276
368,111110,62,4.904761904761904,21.999848898615625
369,011011,27,1.5714285714285712,2.401669329234637
370,101010,42,3.0,8.528976393813505
371,000101,5,-0.5238095238095238,0.27688478660484844
372,111011,59,4.619047619047619,19.61743872070184
373,001000,8,-0.23809523809523814,0.05692491688651036
374,001111,15,0.4285714285714284,0.18229960786082441
375,001011,11,0.04761904761904745,0.002265689095074959
376,000111,7,-0.33333333333333337,0.11175752570611044
377,011011,27,1.5714285714285712,2.401669329234637
378,000110,6,-0.4285714285714286,0.18504733091468567
379,001011,11,0.04761904761904745,0.002265689095074959
380,111011,59,4.619047619047619,19.61743872070184
381,000011,3,-0.7142857142857143,0.5165644462221506
382,100100,36,2.4285714285714284,5.648039789102246
383,001011,11,0.04761904761904745,0.002265689095074959
384,100011,35,2.333333333333333,5.22278426902931
385,000000,0,-1.0,1.0174524064372834
386,001100,12,0.1428571428571428,0.020357279083275916
387,111011,59,4.619047619047619,19.61743872070184
388,101011,43,3.095238095238095,9.063191940391086
389,001011,11,0.04761904761904745,0.002265689095074959
390,100001,33,2.142857142857143,4.42014247526177
391,011000,24,1.2857142857142856,1.6159697304497915
392,100111,39,2.714285714285714,7.018462502487046
393,001011,11,0.04761904761904745,0.002265689095074959
394,000011,3,-0.7142857142857143,0.5165644462221506
395,011010,26,1.4761904761904763,2.123000376292874
396,101001,41,2.9047619047619047,8.010056260657452
397,001100,12,0.1428571428571428,0.020357279083275916
398,000111,7,-0.33333333333333337,0.11175752570611044
399,011011,27,1.5714285714285712,2.401669329234637
400,100010,34,2.238095238095238,4.81345509078861
401,000111,7,-0.33333333333333337,0.11175752570611044
402,001011,11,0.04761904761904745,0.002265689095074959
403,011011,27,1.5714285714285712,2.401669329234637
404,000001,1,-0.9047619047619048,0.8315200473231276
405,001011,11,0.04761904761904745,0.002265689095074959
406,101010,42,3.0,8.528976393813505
407,011011,27,1.5714285714285712,2.401669329234637
408,001101,13,0.23809523809523814,0.05645376792074591
409,011110,30,1.8571428571428568,3.337206502312616
410,000011,3,-0.7142857142857143,0.5165644462221506
411,011110,30,1.8571428571428568,3.337206502312616
412,101000,40,2.8095238095238093,7.506521601545266
413,000011,3,-0.7142857142857143,0.5165644462221506
414,011101,29,1.7619047619047619,3.0088627253432194
415,001010,10,-0.04761904761904767,0.002269458297215279
416,101111,47,3.4761904761904763,11.351207983562364
417,001011,11,0.04761904761904745,0.002265689095074959
418,101011,43,3.095238095238095,9.063191940391086
419,001011,11,0.04761904761904745,0.002265689095074959
420,101000,40,2.8095238095238093,7.506521601545266
421,101110,46,3.3809523809523805,10.756710852691842
422,101001,41,2.9047619047619047,8.010056260657452
423,001011,11,0.04761904761904745,0.002265689095074959
424,101111,47,3.4761904761904763,11.351207983562364
425,101011,43,3.095238095238095,9.063191940391086
426,011011,27,1.5714285714285712,2.401669329234637
427,011011,27,1.5714285714285712,2.401669329234637
428,000111,7,-0.33333333333333337,0.11175752570611044
429,011111,31,1.952380952380952,3.6819279128853872
430,100011,35,2.333333333333333,5.22278426902931
431,001110,14,0.33333333333333326,0.11046469651611175
432,100001,33,2.142857142857143,4.42014247526177
433,001010,10,-0.04761904761904767,0.002269458297215279
434,000101,5,-0.5238095238095238,0.27688478660484844
435,001110,14,0.33333333333333326,0.11046469651611175
436,111111,63,5.0,22.821106431308547
437,001111,15,0.4285714285714284,0.18229960786082441
438,000111,7,-0.33333333333333337,0.11175752570611044
439,001111,15,0.4285714285714284,0.18229960786082441
440,100111,39,2.714285714285714,7.018462502487046
441,011010,26,1.4761904761904763,2.123000376292874
442,000111,7,-0.33333333333333337,0.11175752570611044
443,001010,10,-0.04761904761904767,0.002269458297215279
444,001111,15,0.4285714285714284,0.18229960786082441
445,001101,13,0.23809523809523814,0.05645376792074591
446,101111,47,3.4761904761904763,11.351207983562364
447,100001,33,2.142857142857143,4.42014247526177
448,101101,45,3.2857142857142856,10.177149163244945
449,001011,11,0.04761904761904745,0.002265689095074959
450,011111,31,1.952380952380952,3.6819279128853872
451,011001,25,1.380952380952381,1.8610703876845358
452,100101,37,2.5238095238095237,6.089131450525736
453,100110,38,2.6190476190476186,6.545969074049677
454,101111,47,3.4761904761904763,11.351207983562364
455,001110,14,0.33333333333333326,0.11046469651611175
456,010111,23,1.1904761904761902,1.3877887837068057
457,011110,30,1.8571428571428568,3.337206502312616
458,000001,1,-0.9047619047619048,0.8315200473231276
459,000101,5,-0.5238095238095238,0.27688478660484844
460,111111,63,5.0,22.821106431308547
461,001100,12,0.1428571428571428,0.020357279083275916
462,001111,15,0.4285714285714284,0.18229960786082441
463,001101,13,0.23809523809523814,0.05645376792074591
464,110100,52,3.9523809523809526,14.544579096795166
465,001111,15,0.4285714285714284,0.18229960786082441
466,011111,31,1.952380952380952,3.6819279128853872
467,011111,31,1.952380952380952,3.6819279128853872
468,101011,43,3.095238095238095,9.063191940391086
469,000101,5,-0.5238095238095238,0.27688478660484844
470,101000,40,2.8095238095238093,7.506521601545266
471,001011,11,0.04761904761904745,0.002265689095074959
472,100111,39,2.714285714285714,7.018462502487046
473,001101,13,0.23809523809523814,0.05645376792074591
474,000010,2,-0.8095238095238095,0.6645875362570834
475,011111,31,1.952380952380952,3.6819279128853872
476,101111,47,3.4761904761904763,11.351207983562364
477,000101,5,-0.5238095238095238,0.27688478660484844
478,100111,39,2.714285714285714,7.018462502487046
479,011101,29,1.7619047619047619,3.0088627253432194
480,000010,2,-0.8095238095238095,0.6645875362570834
481,000111,7,-0.33333333333333337,0.11175752570611044
482,001011,11,0.04761904761904745,0.002265689095074959
483,111000,56,4.333333333333333,17.358950428892644
484,111111,63,5.0,22.821106431308547
485,000101,5,-0.5238095238095238,0.27688478660484844
486,101010,42,3.0,8.528976393813505
487,001010,10,-0.04761904761904767,0.002269458297215279
488,110111,55,4.238095238095238,16.63407696166561
489,000111,7,-0.33333333333333337,0.11175752570611044
490,001111,15,0.4285714285714284,0.18229960786082441
491,001001,9,-0.1428571428571429,0.020459047447336322
492,111111,63,5.0,22.821106431308547
493,001010,10,-0.04761904761904767,0.002269458297215279
494,101110,46,3.3809523809523805,10.756710852691842
495,011101,29,1.7619047619047619,3.0088627253432194
496,001111,15,0.4285714285714284,0.18229960786082441
497,011100,28,1.6666666666666665,2.6969868923802456
498,110001,49,3.666666666666666,12.584648915046454
499,001100,12,0.1428571428571428,0.020357279083275916
500,011101,29,1.7619047619047619,3.0088627253432194
501,011101,29,1.7619047619047619,3.0088627253432194
502,000111,7,-0.33333333333333337,0.11175752570611044
503,001111,15,0.4285714285714284,0.18229960786082441
504,101110,46,3.3809523809523805,10.756710852691842
505,101110,46,3.3809523809523805,10.756710852691842
506,101011,43,3.095238095238095,9.063191940391086
507,001101,13,0.23809523809523814,0.05645376792074591
